Num;"Date ouverture";"Resp ouverture";"Date saisie";"Respsaisie";Date r_solution;"Resp r_solution";Diff Open close;Mois;"Ncmde";"N≠ Facture";"Total net facture";Montant Net _ cr_diter;N client;"Cat_gorie client ";"D_nominationclient";Ref client;N≠bon retour;Identif. classement;N≠ fax client;N≠ tel  client;"Causelitige";Dep cause ltige;Description litige;;Nom du d_l_gue;Marque;Nom encodeuse;"Codearticle";D_nomination article;"Quantit_Produits";Description litige;Departement 1;Date action 1;Description 1;Check 1;Departement 2;Date action 2;Description 2;Check2;Close date;Check;Contr_le logistique ;Extra info;N≠ note de cr_dit;"Nouvellefacture";Code solution;"Date Relanc_";NCR MED NOMBRE;Dossier d_gat ;Ref dossier d_gats;Info NC transporteur 
3009;14/10/14;ENZA;16/10/14;ENZA;28/10/14;ENZA;cloture;2014/10;30027059;375351;633,23;633,23;4216;5. DISTRIBUTEUR;AUCHAN LUXEMBOURG SA;;;A PH;0; ;4. Excès - Cr_diter - enlevement;Commercial;Erreur encodage;4. Excès - Cr_diter - enlevementCommercialErreur encodage;THIERRY DELHALLE;DUCRAY - A-DERMA;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;Facturation des produits livr_s en trop T1;15/10/14;Transp;17/10/14;Demande enlèvement transporteur;28/10/14;29/10/14;;24-oct;REFUSE CDE PROMO EN DOUBLE EN RETOUR A NIVELLES + NC A FAIRE;0040002706-8;;13. NC voir retour stock;;;;;
3010;9/10/14;ENZA;16/10/14;ENZA;16/10/14;ENZA;cloture;2014/10;30026702;374996;366,7;;3065;3. PHARMA;BEPHARMA BVBA (IASIS)***;;;B PH;0; ;1. Trop peu - faire suivre;Transport;Colis manquant;1. Trop peu - faire suivreTransportColis manquant;BRIGITTE PELGRIMS;FURTERER;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;Transp;17/10/14;V_rification sur le site + mail;16/10/14;ADV;18/10/14;Colis localis_ - relivraison / perdu - NC T7 + T1;16/10/14;#VALUE!;;;1 COLIS SUR 3 MANCO A LA LIVRAISON - COLIS PERDU ? - COR. CDE + CLAIM;;0030027396-1;7. Commande _ 100%;;;;;
3011;15/10/14;ENZA;16/10/14;ENZA;16/10/14;ENZA;cloture;2014/10;30027142;375634;1.658,58;;10220;3. PHARMA;AK PHARMA;;;A PH;0; ;1. Trop peu - faire suivre;Commercial;Encodage;1. Trop peu - faire suivreCommercialEncodage;PATRICIA DUPONT;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;Nvlle cmde T1 ;16/10/14;Transp;17/10/14;Demande enlèvement transporteur + NC T8 ou destruction (MF);16/10/14;29/10/14;;;CLIENT CDE CICALFATE CR 6 PCS DE CHAQUE RECU QUE 1 PCS DE CHAQUE - COMPL.CDE ;;0030027397-1;8. Nvlle cmde ;;;;;
3012;15/10/14;ENZA;16/10/14;ENZA;;;23;2014/10;50006418;375635;287,3;33,15;10220;3. PHARMA;AK PHARMA;;201400666;A PH;0; ;4. Excès - Cr_diter - enlevement;Commercial;Erreur encodage;4. Excès - Cr_diter - enlevementCommercialErreur encodage;PATRICIA DUPONT;AVENE;ELECTRONIQUE;523373;A-PRES CPT PLEIN CICALF;1;;ADV;17/10/14;Facturation des produits livr_s en trop T1;16/10/14;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;24-oct;RECU 1 PRES PLEIN CICALFATE MAIN PAS CDE - RETOUR + NC A FAIRE;;;13. NC voir retour stock;;;;;
3013;7/10/14;IMAN;16/10/14;IMAN;;;31;2014/10;30026482;374791;;;15007;1. COIFFEURS;FERBER HAIR & STYLE SARL- ESPACE;;;COIFFEUR;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;VALERIE SMAL;FURTERER;;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;;;;;4. Nvlle cmde + NC;;;;;
3014;29/09/14;ENZA;16/10/14;ENZA;16/10/14;ENZA;cloture;2014/09;30025661;373370;14.754,64;;1076;3. PHARMA;GROUPE MULTIPHARMA;;;M GRO;0; ;6. Erreur admin;ADV;Erreur encodage;6. Erreur adminADVErreur encodage;GROSSISTE;N/A;AMINA;524800;D-TRIO ANACAPS PRIX PROMO;120;;ADV;17/10/14;VOIR ACTION 2;16/10/14;ADV;18/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;16/10/14;18/10/14;;;ERREUR REMISE 17,5% AU LIEU DE 27% - NC + REFACT + CORRECT. PRIX;0040002525-7;0030027399-3;11. NC + refac;;;;;
3015;1/10/14;IMAN;16/10/14;IMAN;;;37;2014/10;30015573;356181;;;4904;3. PHARMA;PCIE LEFEBURE;;;L PH;0; ;4. Excès - Cr_diter - enlevement;Picking;Erreur de produit;4. Excès - Cr_diter - enlevementPickingErreur de produit;DAMIEN PRANGER;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;Facturation des produits livr_s en trop T1;;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;;;;;13. NC voir retour stock;;;;;
3016;29/08/14;IMAN;16/10/14;IMAN;24/10/14;IMAN;cloture;2014/08;60000187;367524;;;8097;3. PHARMA;DE MOL REGNIER PHARMA;;;D PH;0; ;6. Erreur admin;Commercial;Erreur encodage;6. Erreur adminCommercialErreur encodage;REGINE BOUSSON;DUCRAY - A-DERMA;ELECTRONIQUE;524800;D-TRIO ANACAPS PRIX PROMO;12;;ADV;17/10/14;VOIR ACTION 2;;ADV;18/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;;18/10/14;;;;0040002647-7;0030028012-3;11. NC + refac;;;;;
3017;29/09/14;IMAN;16/10/14;IMAN;;;39;2014/09;30025597;373410;;;3311;3. PHARMA;PCIE DE CUYPERE;;;D PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;REGINE BOUSSON;DUCRAY - A-DERMA;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;;;;;4. Nvlle cmde + NC;;;;;
3018;4/07/14;IMAN;16/10/14;IMAN;2/10/14;IMAN;cloture;2014/07;30020021;445434;;;5960;3. PHARMA;CROCODILE NV;;;C PH;0; ;6. Erreur admin;ADV;Erreur encodage;6. Erreur adminADVErreur encodage;;;;;;;;ADV;17/10/14;VOIR ACTION 2;;ADV;18/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;;18/10/14;;;;0040002635-7;30027914-3;11. NC + refac;;;;;
3019;25/02/14;ENZA;16/10/14;ENZA;16/10/14;ENZA;cloture;2014/02;30008949;345045;907,41;185,64;4409;3. PHARMA;PCIE CHAPELLE-WILLEM;;;C PH;0; ;2. Trop peu - Cr_diter;Transport;Colis manquant;2. Trop peu - Cr_diterTransportColis manquant;VALERIE SMAL;FURTERER;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;Transp;17/10/14;V_rification sur le site + mail;16/10/14;Transp;18/10/14;NC T8;16/10/14;#VALUE!;;;MANQUE 1 COLIS A LA LIVRAISON - NC SUR PRODUITS NON RECU;0040002529-7;;11. NC + refac;;;;;
3020;24/09/14;ENZA;16/10/14;ENZA;16/10/14;ENZA;cloture;2014/09;80000318;372133;85,92;85,92;1684;3. PHARMA;SOFIE CREPEL;;;C PH;0; ;6. Erreur admin;Commercial;Erreur de s_lection client;6. Erreur adminCommercialErreur de s_lection client;JAN DEBURCHGRAEVE;DUCRAY - A-DERMA;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;VOIR ACTION 2;16/10/14;ADV;18/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;16/10/14;18/10/14;;;ERREUR N≠ DE CLIENT - NC + REFACT. SUR CL 002072;0040002531-7;0030027501-3;11. NC + refac;;;;;
3021;11/09/14;ENZA;16/10/14;ENZA;;;57;2014/09;30023767;369386;194,22;194,22;5113;3. PHARMA;APOT VANDEWALLE;;201400667;V PH;0; ;4. Excès - Cr_diter - enlevement;Commercial;Erreur encodage;4. Excès - Cr_diter - enlevementCommercialErreur encodage;JAN DEBURCHGRAEVE;DUCRAY - A-DERMA;ELECTRONIQUE;649730;C-CYTELIUM  SPRAY  100 ML;36;;ADV;17/10/14;Facturation des produits livr_s en trop T1;16/10/14;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;24-oct;PRODUITS NON CDE -RETOUR + NC A FAIRE;;;13. NC voir retour stock;;;;;
3022;27/08/14;ENZA;16/10/14;ENZA;16/10/14;ENZA;cloture;2014/08;60000546;366639;587,63;;2972;3. PHARMA;SAP-DECLOEDT NV;;;S PH;0;APB:360601;6. Erreur admin;Commercial;Erreur encodage;6. Erreur adminCommercialErreur encodage;JAN DEBURCHGRAEVE;DUCRAY - A-DERMA;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;VOIR ACTION 2;16/10/14;ADV;18/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;16/10/14;18/10/14;;;ERREUR DE REMISE 17% AU LIE DE 44% - NC + REFACT;0040002532-7;0030027504-3;11. NC + refac;;;;;
3023;24/09/14;ENZA;16/10/14;ENZA;16/10/14;ENZA;cloture;2014/09;30025136;372177;852,65;;2972;3. PHARMA;SAP-DECLOEDT NV;;;S PH;0;APB:360601;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;DOMINIQUE AUDENAERT;FURTERER;ELECTRONIQUE;514246;F-CURB SHP NORM 150ML;2;;ADV;17/10/14;Cde +/- et refact T1 des produits livr_ en trop;16/10/14;Transp;17/10/14;Demande enlèvement transporteur;16/10/14;29/10/14;;;MANQUANT A LA LIVRAISON + COR. CDE;;0030027505-1;4. Nvlle cmde + NC;;;;;
3024;29/09/14;ENZA;16/10/14;ENZA;;;39;2014/09;30025565;373414;620,23;620,23;3430;3. PHARMA;V-PHARMA (PPV);;201400669;V GRO;0; ;4. Excès - Cr_diter - enlevement;Commercial;Erreur client;4. Excès - Cr_diter - enlevementCommercialErreur client;ANNA SECCHI;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;Facturation des produits livr_s en trop T1;16/10/14;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;;RECU CDE EN DOUBLE - RETOUIR + NC A FAIRE;;;13. NC voir retour stock;;;;;
3025;29/09/14;ENZA;16/10/14;ENZA;16/10/14;ENZA;cloture;2014/09;30021567;363770;1.783,60;24,13;3430;3. PHARMA;V-PHARMA (PPV);;201400670;V GRO;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;ANNA SECCHI;AVENE;ELECTRONIQUE;518747;A-TRIX+ GEL NETT 400ML;3;;ADV;17/10/14;Cde +/- et refact T1 des produits livr_ en trop;16/10/14;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;;PAS RECU - RECU A LA PLACE 3 TRIACNEAL - COR.CDE + RETOUR + NC;0040002534-8;0030027509-1;4. Nvlle cmde + NC;;;;;
3026;26/09/14;ENZA;16/10/14;ENZA;;;42;2014/09;30021155-4;372982;94,21;94,21;3430;3. PHARMA;V-PHARMA (PPV);;201400671;V GRO;0; ;4. Excès - Cr_diter - enlevement;Commercial;Erreur encodage;4. Excès - Cr_diter - enlevementCommercialErreur encodage;THIERRY DELHALLE;DUCRAY - A-DERMA;ELECTRONIQUE;511563;C-EXO BAUME 200ML;10;;ADV;17/10/14;Facturation des produits livr_s en trop T1;16/10/14;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;24-oct;CDE EXOMEGA BAUME DEFI -RECU ANCIEN CODE - RETOUR + NC A FAIRE;;;13. NC voir retour stock;;;;;
3027;24/07/14;ENZA;16/10/14;ENZA;;;106;2014/07;30021155;363189;865,31;59,16;3430;3. PHARMA;V-PHARMA (PPV);;201400672;V GRO;0; ;4. Excès - Cr_diter - enlevement;Commercial;Erreur encodage;4. Excès - Cr_diter - enlevementCommercialErreur encodage;THIERRY DELHALLE;DUCRAY - A-DERMA;ELECTRONIQUE;517153;D-ANACAPS TRIACTIV 30CPS;6;;ADV;17/10/14;Facturation des produits livr_s en trop T1;16/10/14;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;;CDE TRIO ANACAPS RECU MODELE 30 CAPS -RETOUR + NC A FAIRE;;;13. NC voir retour stock;;;;;
3028;23/07/14;ENZA;17/10/14;ENZA;17/10/14;ENZA;cloture;2014/07;30021323;362944;235,13;;521;2. MEDICAL;OLV ZKH;;;O PH;0; ;6. Erreur admin;ADV;Erreur encodage;6. Erreur adminADVErreur encodage;GROSSISTE;N/A;FLOR;648845;A-CICALF CR 40 ML FH;50;;ADV;18/10/14;VOIR ACTION 2;17/10/14;ADV;19/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;17/10/14;19/10/14;;;ERREUR DE REMISE RECU 25% AU LIEU DE 35% - NC + REFACT;0040002536-7;0030027550-3;11. NC + refac;;;;;
3029;24/07/14;IMAN;16/10/14;IMAN;16/10/14;ENZA;cloture;2014/07;30020995;363214;1.947,30;10,48;10190;3. PHARMA;APOTHEEK DE HALLEN;;201400673;D PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;SOFIE VAN HOOF;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;Cde +/- et refact T1 des produits livr_ en trop;16/10/14;Transp;17/10/14;Demande enlèvement transporteur;;29/10/14;;24-oct;MANQUE 2 SP THP 50+ / RECU A LA PLACE 2 CLEAN GEL 200 ML - RETOUR + NC +COR. CDE;0040002535-7;0030027511-1 / 0030027510-1;4. Nvlle cmde + NC;;;;;
3030;8/10/14;IMAN;16/10/14;IMAN;;;30;2014/10;30026445;374823;;;1442;3. PHARMA;PCIE TROISFONTAINES SA;;;T PH;0; ;2. Trop peu - Cr_diter;Picking;Erreur produit;2. Trop peu - Cr_diterPickingErreur produit;THIERRY DELHALLE;DUCRAY - A-DERMA;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;VOIR ACTION 2;;Transp;17/10/14;Demande enlèvement transporteur + NC T8 ou destruction (MF);;29/10/14;;;;;;4. Nvlle cmde + NC;;;;;
3031;10/07/14;IMAN;16/10/14;IMAN;;;120;2014/07;30020215;362200;;;7967;3. PHARMA;PCIE MOLITOR-MEIRLAEN;;;M PH;0; ;6. Erreur admin;Commercial;Erreur encodage;6. Erreur adminCommercialErreur encodage;DAMIEN PRANGER;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;17/10/14;VOIR ACTION 2;;ADV;18/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;;18/10/14;;;;;;11. NC + refac;;;;;
3032;29/07/14;IMAN;17/10/14;IMAN;;;101;2014/07;30021471;363473;;;3721;3. PHARMA;PCIE UNIVERSELLE (UNIPHAR SA);;;U PH;0; ;6. Erreur admin;Commercial;Erreur encodage;6. Erreur adminCommercialErreur encodage;THOMAS CISTRIANI;FURTERER;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;18/10/14;VOIR ACTION 2;;ADV;19/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;;19/10/14;;;;;;11. NC + refac;;;;;
3033;15/10/14;IMAN;17/10/14;IMAN;;;23;2014/10;80001578;375534;;;1495;3. PHARMA;APOT VERAMME CASIER NV;;;V PH;0; ;2. Trop peu - Cr_diter;Picking;Erreur produit;2. Trop peu - Cr_diterPickingErreur produit;LAURE-ANNE VAN HEUVERSWYN;KLORANE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;18/10/14;VOIR ACTION 2;;Transp;18/10/14;Demande enlèvement transporteur + NC T8 ou destruction (MF);;30/10/14;;;;;;4. Nvlle cmde + NC;;;;;
3034;26/09/14;IMAN;17/10/14;IMAN;;;42;2014/09;80001406;373109;;;6085;3. PHARMA;APOT DE VOOGHT BVBA;;;D PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;LAURE-ANNE VAN HEUVERSWYN;KLORANE;ELECTRONIQUE;524083;K-SHP SEC AVOINE TT 150ML;26;;ADV;18/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;18/10/14;Demande enlèvement transporteur;;30/10/14;;;;;;4. Nvlle cmde + NC;;;;;
3035;29/04/14;IMAN;17/10/14;IMAN;;;192;2014/04;50003981;354204;;;9033;3. PHARMA;APOT BAES-COOLS BVBA;;;B PH;0; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3036;7/05/14;ENZA;17/10/14;ENZA;17/10/14;ENZA;cloture;2014/05;RAL;;355,92;355,92;15901;3. PHARMA;PLANET PARFUM SA;;;P PARF;0; ;4. Excès - Cr_diter - enlevement;Picking;Erreur de produit;4. Excès - Cr_diter - enlevementPickingErreur de produit;GROSSISTE;N/A;;PLUSIEURS;PLUSIEURS;;;ADV;18/10/14;Facturation des produits livr_s en trop T1;17/10/14;Transp;18/10/14;Demande enlèvement transporteur;17/10/14;30/10/14;;;ENVOI DES RALS REFUSE PAR LE CLIENT - NC A FAIRE;0040002541-7 / 0040002542-7 / 0040002543-7 / 0040002544-7;;13. NC voir retour stock;;;;;
3037;25/09/14;IMAN;20/10/14;IMAN;;;43;2014/09;80000542;372729;;;3599;3. PHARMA;APOT VERLINDEN NV;;;V PH;0; ;2. Trop peu - Cr_diter;Transport;Casse;2. Trop peu - Cr_diterTransportCasse;LAURE-ANNE VAN HEUVERSWYN;KLORANE;ELECTRONIQUE;516192;K-SHP LT AVOINE 400ML;3;;ADV;21/10/14;VOIR ACTION 2;;Transp;21/10/14;Demande enlèvement transporteur + NC T8 ou destruction (MF);;2/11/14;;;;;;3. NC avec r_int_gration;;;;;
3038;17/09/14;IMAN;20/10/14;IMAN;27/10/14;IMAN;cloture;2014/09;30024228;370583;;;3599;3. PHARMA;APOT VERLINDEN NV;;;V PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;LOTTE LEPAGE;AVENE;ELECTRONIQUE;515286;A-ELUAGE CR RICH;6;;ADV;21/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;21/10/14;Demande enlèvement transporteur;;2/11/14;;;;;30028203;4. Nvlle cmde + NC;;;;;
3039;19/10/14;AUDREY;20/10/14;AUDREY;4/11/14;AUDREY;cloture;2014/10;30017653;359381;589,26;589,26;4052;3. PHARMA;PCIE LAMBION-LAMALLE;;;L PH;0; ;6. Erreur admin;ADV;Erreur facturation;6. Erreur adminADVErreur facturation;;;;PLUSIEURS;PLUSIEURS;;;ADV;21/10/14;VOIR ACTION 2;;ADV;22/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;;22/10/14;;;FAIRE NCR POUR RECTIF LE DOUBBLE PAYEMENT ;;;11. NC + refac;;;;;
3040;23/09/14;IMAN;20/10/14;IMAN;27/10/14;IMAN;cloture;2014/09;50004423;371962;;;10045;3. PHARMA;PCIE LEJEUNE SA;;;L PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;DAMIEN PRANGER;AVENE;ELECTRONIQUE;513939;A-DUO CC PAIN S/GRAS 50ML;;;ADV;21/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;21/10/14;Demande enlèvement transporteur;;2/11/14;;;;;0030028202-1;4. Nvlle cmde + NC;;;;;
3041;15/09/14;IMAN;20/10/14;IMAN;22/10/14;ENZA;cloture;2014/09;30021244;369780;19,7;19,7;2101;;;;;V PH;0; ;2. Trop peu - Cr_diter;Picking;Produit;2. Trop peu - Cr_diterPickingProduit;JAN DEBURCHGRAEVE;DUCRAY - A-DERMA;ELECTRONIQUE;514006;D-EXTRA DX SHP BIO 200ML;6;;#N/A;#N/A;#N/A;22/10/14;#N/A;#N/A;#N/A;22/10/14;#N/A;;;RAL MANCO DANS LA LIVRAISON NC A FAIRE;0040002624-7;;#N/A;;;;;
3042;3/10/14;IMAN;20/10/14;IMAN;;;35;2014/10;30026287;374417;;;460003;6. GROSSISTES;FEBELCO CV;;;F GRO;0; ;2. Trop peu - Cr_diter;Transport;Casse;2. Trop peu - Cr_diterTransportCasse;GROSSISTE;N/A;ELECTRONIQUE;511130;ZA-BAUME AP/RASAGE 75****;;;ADV;21/10/14;VOIR ACTION 2;;Transp;21/10/14;Demande enlèvement transporteur + NC T8 ou destruction (MF);;2/11/14;;;;;;3. NC avec r_int_gration;;;;;
3043;3/09/14;IMAN;20/10/14;IMAN;;;65;2014/09;50003809;368061;;;9589;3. PHARMA;PCIE DU PESAGE;;;D PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;PATRICIA DUPONT;AVENE;ELECTRONIQUE;523766;A-CLEAN MAT EMUL 40ML;;;ADV;21/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;21/10/14;Demande enlèvement transporteur;;2/11/14;;;;;;4. Nvlle cmde + NC;;;;;
3044;18/09/14;IMAN;20/10/14;IMAN;;;50;2014/09;30024387;370911;;;2480;3. PHARMA;PCIE DE SART;;;D PH;0;APB:636801;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;ANNA SECCHI;AVENE;ELECTRONIQUE;513276;A-COUV COMP CONF SOLEIL;2;;ADV;21/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;21/10/14;Demande enlèvement transporteur;;2/11/14;;;;;;4. Nvlle cmde + NC;;;;;
3045;18/09/14;IMAN;20/10/14;IMAN;;;50;2014/09;30024909;371208;;;8108;3. PHARMA;APOT VANDEBROEK HANNE BVBA;;;V PH;0; ;2. Trop peu - Cr_diter;Picking;Erreur produit;2. Trop peu - Cr_diterPickingErreur produit;KAREN BROCHE;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;21/10/14;VOIR ACTION 2;;Transp;21/10/14;Demande enlèvement transporteur + NC T8 ou destruction (MF);;2/11/14;;;;;;4. Nvlle cmde + NC;;;;;
3046;26/09/14;IMAN;20/10/14;IMAN;31/10/14;IMAN;cloture;2014/09;80001406;373109;;;6085;3. PHARMA;APOT DE VOOGHT BVBA;;;D PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;LAURE-ANNE VAN HEUVERSWYN;KLORANE;ELECTRONIQUE;524083;K-SHP SEC AVOINE TT 150ML;26;;ADV;21/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;21/10/14;Demande enlèvement transporteur;;2/11/14;;;VOIR LITIGE 3034;;;4. Nvlle cmde + NC;;;;;
3047;10/09/14;IMAN;20/10/14;IMAN;4/11/14;ENZA;cloture;2014/09;50000540;369000;;;2891;3. PHARMA;APOT VAN HEESVELDE;;;V PH;0; ;1. Trop peu - faire suivre;Transport;Cde entière;1. Trop peu - faire suivreTransportCde entière;ISABELLE IMSCHOOT;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;Transp;21/10/14;V_rification sur le site + mail;4/11/14;Transp;22/10/14;Colis localis_ - relivraison / perdu - NC T7 + T1;;#VALUE!;;;CLIENT A BIEN RECU LA CDE - ET LA GARDE - VA DONC PAYER SA FACTURE - TEL AU CL LE 04/11/14 EP;;;7. Commande _ 100%;;;;;
3048;30/07/14;IMAN;20/10/14;IMAN;;;100;2014/07;30021461;363619;;;5091;3. PHARMA;APOT CAUDRON ILSE BVBA;;;C PH;0; ;6. Erreur admin;Commercial;Erreur encodage;6. Erreur adminCommercialErreur encodage;CHARLOTTE GHEKIERE;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;21/10/14;VOIR ACTION 2;;ADV;22/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;;22/10/14;;;;;;11. NC + refac;;;;;
3049;3/10/14;IMAN;20/10/14;IMAN;4/11/14;ENZA;cloture;2014/10;60001482;365941;43,75;19,03;2396;3. PHARMA;APOT DUJARDIN-LAMBERT BVBA;;;D PH;0; ;1. Trop peu - faire suivre;Transport;Colis manquant;1. Trop peu - faire suivreTransportColis manquant;JAN DEBURCHGRAEVE;DUCRAY - A-DERMA;ELECTRONIQUE;523848;D-KERACN GEL MOUS 200ML;3;;Transp;21/10/14;V_rification sur le site + mail;4/11/14;ADV;22/10/14;Colis localis_ - relivraison / perdu - NC T7 + T1;4/11/14;#VALUE!;;;MANQUE 3 GEL MOUSS KERACNYL A LA LIVRAISON;0040002754-8;;7. Commande _ 100%;;;;;
3050;22/09/14;IMAN;21/10/14;IMAN;5/11/14;AUDREY;cloture;2014/09;30024768;371468;;;700039;3. PHARMA;PPS 39 BONCELLES;;;D PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;THIERRY DELHALLE;DUCRAY - A-DERMA;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;22/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;22/10/14;Demande enlèvement transporteur;;3/11/14;;;;40002758;;4. Nvlle cmde + NC;;;;;
3051;7/10/14;IMAN;21/10/14;IMAN;24/10/14;IMAN;cloture;2014/10;30026588;374718;18,51;18,51;2072;3. PHARMA;APOT DE WEER BVBA;;;D PH;0;APB:220401;2. Trop peu - Cr_diter;Transport;Cde entière;2. Trop peu - Cr_diterTransportCde entière;LAURE-ANNE VAN HEUVERSWYN;KLORANE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;Transp;22/10/14;V_rification sur le site + mail;;Transp;23/10/14;NC T8;;#VALUE!;;;;40002646;;3. NC avec r_int_gration;;;;;
3052;24/04/14;IMAN;21/10/14;IMAN;24/10/14;IMAN;cloture;2014/04;60001191;352708;154,98;154,98;5298;3. PHARMA;PCIE DE WARSAGE;;;D PH;0; ;6. Erreur admin;ADV;Erreur encodage;6. Erreur adminADVErreur encodage;FABIENNE MALIGE;DUCRAY - A-DERMA;ELECTRONIQUE;517050;D-DIASEPT SPR 125ML;;;ADV;22/10/14;VOIR ACTION 2;;ADV;23/10/14;Mise _ jour Fiche Client + NC T7 + Nvlle cmde T3;;23/10/14;;;;40002652;;11. NC + refac;;;;;
3053;13/06/14;IMAN;21/10/14;IMAN;27/10/14;IMAN;cloture;2014/06;30017775;359467;;;1715;3. PHARMA;PCIE DE LA PLANTE (IASIS);;;D PH;0; ;1. Trop peu - faire suivre;Picking;Produit;1. Trop peu - faire suivrePickingProduit;ANNA SECCHI;AVENE;ELECTRONIQUE;PLUSIEURS;PLUSIEURS;;;ADV;22/10/14;Cde +/- et refact T1 des produits livr_ en trop;;Transp;22/10/14;Demande enlèvement transporteur;;3/11/14;;;;;0030028201-1;4. Nvlle cmde + NC;;;;;
3054;18/09/14;IMAN;21/10/14;IMAN;24/10/14;IMAN;cloture;2014/09;30024270;370790;953,42;7,47;250043;3. PHARMA;PCIE REMY-CHAPELLE AUX CHAMPS- LLOY;;;R PH;0; ;3. Excès - Facturer;Picking;Erreur de produit;3. Excès - FacturerPickingErreur de produit;NADINE GRILLMAIER;DUCRAY - A-DERMA;ELECTRONIQUE;524128;C-DUO PRIMA GEL LAV 500ML;;;ADV;22/10/14;VOIR ACTION 2;;ADV;22/10/14;Nvlle cmde T1 ;;22/10/14;;;;0040002645-7;;9. Facturation - reçu en trop;;;;;
